region,adm1_pcode,adm1_name,adm2_pcode,adm2_name,pop_type,strata_id,n_pop,N_hh,n_hex,selection_type,certainty_stratum,excluded_infeasible,clusters_target_stage1,achieved_clusters,m_used,ICC,DEFF,expected_households_stage1,target_sample,achieved_sample,confidence_level_pct,target_moe_pct,projected_moe_pct,realized_moe_pct,coverage_status,exclusion_reason,partners_covering
NE,NG036,Yobe,NG036012,Nangere,idp,idp_NG036012,3110,486,7,pps,FALSE,FALSE,15,6,6,0.06,1.3,90,90,90,90,10,NA,8.93,covered,none,FACT
NE,NG036,Yobe,NG036013,Nguru,idp,idp_NG036013,6392,938,7,pps,FALSE,FALSE,16,4,6,0.06,1.3,96,96,96,90,10,NA,9.07,covered,none,FACT
NE,NG036,Yobe,NG036014,Potiskum,idp,idp_NG036014,8340,1270,6,pps,FALSE,FALSE,16,5,6,0.06,1.3,96,96,96,90,10,NA,9.21,covered,none,FACT
NE,NG036,Yobe,NG036015,Tarmua,idp,idp_NG036015,3961,768,5,pps,FALSE,FALSE,16,5,6,0.06,1.3,96,96,96,90,10,NA,8.96,covered,none,FACT
NE,NG036,Yobe,NG036016,Yunusari,idp,idp_NG036016,1649,244,8,pps,FALSE,FALSE,13,7,6,0.06,1.3,78,78,78,90,10,NA,8.78,covered,none,FACT
NE,NG036,Yobe,NG036017,Yusufari,idp,idp_NG036017,1996,405,8,pps,FALSE,FALSE,15,7,6,0.06,1.3,90,90,90,90,10,NA,8.73,covered,none,FACT
NW,NG037,Zamfara,NG037001,Anka,idp,idp_NG037001,48546,5067,4,pps,FALSE,FALSE,17,4,6,0.06,1.3,102,102,102,90,10,NA,9.19,covered,none,Solidarités
NW,NG037,Zamfara,NG037002,Bakura,idp,idp_NG037002,9196,1793,6,pps,FALSE,FALSE,16,6,6,0.06,1.3,96,96,114,90,10,NA,8.501055607624153,covered,none,FACT
NW,NG037,Zamfara,NG037003,Birnin Magaji,idp,idp_NG037003,10936,2149,5,pps,FALSE,FALSE,17,5,6,0.06,1.3,102,102,102,90,10,NA,9.06,covered,none,FACT
NW,NG037,Zamfara,NG037004,Bukkuyum,idp,idp_NG037004,21013,2849,10,pps,FALSE,FALSE,17,8,6,0.06,1.3,102,102,102,90,10,NA,9.12,covered,none,FACT
NW,NG037,Zamfara,NG037005,Bungudu,idp,idp_NG037005,7629,1487,5,pps,FALSE,FALSE,16,5,6,0.06,1.3,96,96,96,90,10,NA,9.26,covered,none,Save the Children
NW,NG037,Zamfara,NG037006,Gummi,idp,idp_NG037006,16839,2810,5,pps,FALSE,FALSE,17,3,6,0.06,1.3,102,102,102,90,10,NA,9.12,covered,none,FACT
NW,NG037,Zamfara,NG037007,Gusau,idp,idp_NG037007,70399,13101,14,pps,FALSE,FALSE,17,13,6,0.06,1.3,102,102,126,90,10,NA,8.313840725736815,covered,none,INTERSOS
NW,NG037,Zamfara,NG037008,Kaura Namoda,idp,idp_NG037008,16639,2968,8,pps,FALSE,FALSE,17,8,6,0.06,1.3,102,102,102,90,10,NA,9.13,covered,none,DRC
NW,NG037,Zamfara,NG037009,Maradun,idp,idp_NG037009,6025,1153,5,pps,FALSE,FALSE,16,5,6,0.06,1.3,96,96,108,90,10,NA,8.593873669130526,covered,none,FACT
NW,NG037,Zamfara,NG037010,Maru,idp,idp_NG037010,9619,1850,7,pps,FALSE,FALSE,16,7,6,0.06,1.3,96,96,108,90,10,NA,8.758156055068477,covered,none,INTERSOS
NW,NG037,Zamfara,NG037012,Talata Mafara,idp,idp_NG037012,11837,2294,6,pps,FALSE,FALSE,17,6,6,0.06,1.3,102,102,102,90,10,NA,9.08,covered,none,FACT
NW,NG037,Zamfara,NG037013,Tsafe,idp,idp_NG037013,5240,849,4,pps,FALSE,FALSE,16,4,6,0.06,1.3,96,96,96,90,10,NA,9.02,covered,none,IRC
NW,NG021,Katsina,NG021003,Batsari,non_idp,non_idp_NG021003,294163.5997238159,49027.266620635986,78,pps,FALSE,FALSE,17,29,6,0.06,1.3,102,102,180,90,10,NA,6.9765129815715765,covered,none,FACT
NW,NG021,Katsina,NG021004,Baure,non_idp,non_idp_NG021004,283949.36084365845,47324.89347394308,51,pps,FALSE,FALSE,17,17,6,0.06,1.3,102,102,102,90,10,NA,9.27,covered,none,FACT
NW,NG021,Katsina,NG021010,Daura,non_idp,non_idp_NG021010,356699.029258728,59449.838209788,19,pps,FALSE,FALSE,17,7,6,0.06,1.3,102,102,102,90,10,NA,9.28,covered,none,FACT
NW,NG021,Katsina,NG021016,Jibia,non_idp,non_idp_NG021016,97991.82145881651,16331.970243136087,66,pps,FALSE,FALSE,17,17,6,0.06,1.3,102,102,102,90,10,NA,9.26,covered,none,IRC
NW,NG021,Katsina,NG021018,Kaita,non_idp,non_idp_NG021018,214995.6921043396,35832.61535072327,48,pps,FALSE,FALSE,17,15,6,0.06,1.3,102,102,102,90,10,NA,9.27,covered,none,FACT
NW,NG021,Katsina,NG021021,Katsina,non_idp,non_idp_NG021021,595731.9309082031,99288.6551513672,15,pps,FALSE,FALSE,17,7,6,0.06,1.3,102,102,102,90,10,NA,9.28,covered,none,COOPI
NW,NG021,Katsina,NG021024,Mai'adua,non_idp,non_idp_NG021024,232853.2964477539,38808.88274129232,37,pps,FALSE,FALSE,17,15,6,0.06,1.3,102,102,102,90,10,NA,9.27,covered,none,Save the Children
NW,NG021,Katsina,NG021027,Mashi,non_idp,non_idp_NG021027,250008.55833816528,41668.09305636088,62,pps,FALSE,FALSE,17,16,6,0.06,1.3,102,102,102,90,10,NA,9.27,covered,none,Malteser
NW,NG021,Katsina,NG021033,Sandamu,non_idp,non_idp_NG021033,234458.68725585935,39076.44787597656,29,pps,FALSE,FALSE,17,15,6,0.06,1.3,102,102,102,90,10,NA,9.27,covered,none,MDM
NW,NG021,Katsina,NG021034,Zango,non_idp,non_idp_NG021034,142228.3740081787,23704.729001363117,29,pps,FALSE,FALSE,17,15,6,0.06,1.3,102,102,102,90,10,NA,9.26,covered,none,Save the Children
NW,NG022,Kebbi,NG022002,Arewa-Dandi,non_idp,non_idp_NG022002,159575.74143981934,26595.956906636555,178,pps,FALSE,FALSE,17,27,6,0.06,1.3,102,102,171,90,10,NA,7.147898558905529,covered,none,FACT
NW,NG022,Kebbi,NG022005,Bagudo,non_idp,non_idp_NG022005,337650.07073402405,56275.011789004006,248,pps,FALSE,FALSE,17,20,6,0.06,1.3,102,102,120,90,10,NA,8.55103407435614,covered,none,FACT
NW,NG022,Kebbi,NG022007,Bunza,non_idp,non_idp_NG022007,201459.23193740845,33576.53865623474,71,pps,FALSE,FALSE,17,12,6,0.06,1.3,102,102,102,90,10,NA,9.27,covered,none,FACT
NW,NG022,Kebbi,NG022008,Dandi,non_idp,non_idp_NG022008,84165.2982082367,14027.549701372782,97,pps,FALSE,FALSE,17,17,6,0.06,1.3,102,102,102,90,10,NA,9.25,covered,none,FACT
NW,NG034,Sokoto,NG034004,Gada,non_idp,non_idp_NG034004,260010.1434020996,43335.02390034994,80,pps,FALSE,FALSE,17,17,6,0.06,1.3,102,102,102,90,10,NA,9.27,covered,none,FACT
NW,NG034,Sokoto,NG034005,Gwadabawa,non_idp,non_idp_NG034005,285692.1357498169,47615.35595830282,74,pps,FALSE,FALSE,17,17,6,0.06,1.3,102,102,102,90,10,NA,9.27,covered,none,ACF
NW,NG034,Sokoto,NG034006,Goronyo,non_idp,non_idp_NG034006,178017.02920913696,29669.504868189495,101,pps,FALSE,FALSE,17,16,6,0.06,1.3,102,102,102,90,10,NA,9.27,covered,none,ACF
NW,NG034,Sokoto,NG034007,Gudu,non_idp,non_idp_NG034007,60431.252309799194,10071.875384966532,101,pps,FALSE,FALSE,17,20,6,0.06,1.3,102,102,126,90,10,NA,8.3017865026531,covered,none,FACT
NW,NG034,Sokoto,NG034008,Illela,non_idp,non_idp_NG034008,164233.3740081787,27372.229001363117,66,pps,FALSE,FALSE,17,17,6,0.06,1.3,102,102,102,90,10,NA,9.27,covered,none,DRC
NW,NG034,Sokoto,NG034009,Isa,non_idp,non_idp_NG034009,144029.566116333,24004.9276860555,122,pps,FALSE,FALSE,17,13,6,0.06,1.3,102,102,102,90,10,NA,9.27,covered,none,"DRC, IRC, LHI"
NW,NG034,Sokoto,NG034013,Sabon Birni,non_idp,non_idp_NG034013,238497.08710479736,39749.514517466225,112,pps,FALSE,FALSE,17,16,6,0.06,1.3,102,102,102,90,10,NA,9.27,covered,none,"IRC, LHI"
NW,NG034,Sokoto,NG034019,Tangaza,non_idp,non_idp_NG034019,157058.68824005127,26176.448040008545,115,pps,FALSE,FALSE,17,16,6,0.06,1.3,102,102,102,90,10,NA,9.27,covered,none,"IRC, LHI"
NW,NG037,Zamfara,NG037011,Shinkafi,non_idp,non_idp_NG037011,165035.30066299438,27505.883443832397,55,pps,FALSE,FALSE,17,14,6,0.06,1.3,102,102,115,90,10,NA,8.726058749041588,covered,none,FACT
NW,NG037,Zamfara,NG037014,Zurmi,non_idp,non_idp_NG037014,317667.7117805481,52944.61863009135,157,pps,FALSE,FALSE,17,20,6,0.06,1.3,102,102,126,90,10,NA,8.343924648093834,covered,none,FACT
NW,NG021,Katsina,NG021003,Batsari,idp,idp_NG021003,20769,3133,8,pps,FALSE,FALSE,17,7,6,0.06,1.3,102,102,120,90,10,NA,8.395895092669008,covered,none,FACT
NW,NG021,Katsina,NG021004,Baure,idp,idp_NG021004,2227,306,7,pps,FALSE,FALSE,14,7,6,0.06,1.3,84,84,84,90,10,NA,8.73,covered,none,FACT
NW,NG021,Katsina,NG021010,Daura,idp,idp_NG021010,1131,145,3,pps,FALSE,FALSE,11,3,6,0.06,1.3,66,66,66,90,10,NA,8.55,covered,none,FACT
NW,NG021,Katsina,NG021016,Jibia,idp,idp_NG021016,1679,238,5,pps,FALSE,FALSE,13,4,6,0.06,1.3,78,78,78,90,10,NA,8.72,covered,none,IRC
NW,NG021,Katsina,NG021018,Kaita,idp,idp_NG021018,2254,297,9,pps,FALSE,FALSE,14,9,6,0.06,1.3,84,84,84,90,10,NA,8.68,covered,none,FACT
NW,NG021,Katsina,NG021021,Katsina,idp,idp_NG021021,14313,1980,6,pps,FALSE,FALSE,17,6,6,0.06,1.3,102,102,102,90,10,NA,9.04,covered,none,COOPI
NW,NG021,Katsina,NG021024,Mai'adua,idp,idp_NG021024,795,122,2,pps,FALSE,FALSE,10,2,6,0.06,1.3,60,60,60,90,10,NA,8.67,covered,none,Save the Children
NW,NG021,Katsina,NG021027,Mashi,idp,idp_NG021027,861,123,5,pps,FALSE,FALSE,10,4,6,0.06,1.3,60,60,60,90,10,NA,8.7,covered,none,Malteser
NW,NG021,Katsina,NG021033,Sandamu,idp,idp_NG021033,2981,364,2,pps,FALSE,FALSE,14,2,6,0.06,1.3,84,84,84,90,10,NA,8.99,covered,none,MDM
NW,NG034,Sokoto,NG034004,Gada,idp,idp_NG034004,1014,183,3,pps,FALSE,FALSE,11,3,6,0.06,1.3,66,66,66,90,10,NA,9.25,covered,none,FACT
NW,NG034,Sokoto,NG034005,Gwadabawa,idp,idp_NG034005,3147,534,4,pps,FALSE,FALSE,15,4,6,0.06,1.3,90,90,90,90,10,NA,9.02,covered,none,ACF
NW,NG034,Sokoto,NG034006,Goronyo,idp,idp_NG034006,8406,1856,4,pps,FALSE,FALSE,16,4,6,0.06,1.3,96,96,96,90,10,NA,9.32,covered,none,ACF
NW,NG034,Sokoto,NG034007,Gudu,idp,idp_NG034007,1926,328,1,pps,FALSE,FALSE,14,1,6,0.06,1.3,84,84,84,90,10,NA,8.84,covered,none,FACT
NW,NG034,Sokoto,NG034008,Illela,idp,idp_NG034008,1861,275,1,pps,FALSE,FALSE,14,1,6,0.06,1.3,84,84,84,90,10,NA,8.54,covered,none,DRC
NW,NG034,Sokoto,NG034009,Isa,idp,idp_NG034009,14047,3088,1,pps,FALSE,FALSE,17,1,6,0.06,1.3,102,102,102,90,10,NA,9.13,covered,none,"DRC, IRC, LHI"
NW,NG034,Sokoto,NG034013,Sabon Birni,idp,idp_NG034013,40729,8141,6,pps,FALSE,FALSE,17,4,6,0.06,1.3,102,102,102,90,10,NA,9.23,covered,none,"IRC, LHI"
NW,NG034,Sokoto,NG034019,Tangaza,idp,idp_NG034019,19151,3001,4,pps,FALSE,FALSE,17,4,6,0.06,1.3,102,102,102,90,10,NA,9.13,covered,none,"IRC, LHI"
NW,NG037,Zamfara,NG037011,Shinkafi,idp,idp_NG037011,14139,2720,6,pps,FALSE,FALSE,17,6,6,0.06,1.3,102,102,114,90,10,NA,8.598033116107073,covered,none,FACT
NW,NG037,Zamfara,NG037014,Zurmi,idp,idp_NG037014,17630,3375,4,pps,FALSE,FALSE,17,4,6,0.06,1.3,102,102,102,90,10,NA,9.14,covered,none,FACT
