survey_id,cluster_id,status,interview_number,replacement_rank,pop_type,strata_id,region,adm1_pcode,adm1_name,adm2_pcode,adm2_name,adm3_pcode,adm3_name,admin3_source,admin3_cod_pcode,admin3_cod_name,uuid_hex,building_id,confidence,building_area_m2,latitude,longitude,x_utm,y_utm,households_in_cluster,target_households,selection_count,certainty_stratum,selection_type,below_target_cluster,reallocated,original_uuid_hex_pop,supplementary_cluster,location_source,households_in_cluster_source,site_radius_m,iom_site_id,iom_site_name,iom_site_type,iom_site_ward,n_other_sites_in_hex,idp_population_category,coverage_status,exclusion_reason
non_idp_NG032011_4_R06,non_idp_NG032011_4,reserve,NA,6,non_idp,non_idp_NG032011,NC,NG032,Plateau,NG032011,Mangu,PLSMGU07,Halle,GRID3,NA,NA,NC_Plateau_Mangu_hex_20,nga_buildings_part1_0001767163,0.7882,28.3846,9.505940265335845,9.10809445214033,3223329.7465825933,1149779.447411366,2642,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032011_5_HH01,non_idp_NG032011_5,primary,1,NA,non_idp,non_idp_NG032011,NC,NG032,Plateau,NG032011,Mangu,PLSMGU15,Mangu 1,GRID3,NA,NA,NC_Plateau_Mangu_hex_30,nga_buildings_part2_0002837284,0.7769,26.4243,9.486470853618814,9.131132748395538,3226260.6475301418,1147636.2433863822,11731,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032011_5_HH02,non_idp_NG032011_5,primary,2,NA,non_idp,non_idp_NG032011,NC,NG032,Plateau,NG032011,Mangu,PLSMGU16,Mangu 11,GRID3,NA,NA,NC_Plateau_Mangu_hex_30,nga_buildings_part1_0001768858,0.8239,154.5633,9.472766312345922,9.12984565808203,3226228.646294152,1145972.540446374,11731,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032011_5_HH03,non_idp_NG032011_5,primary,3,NA,non_idp,non_idp_NG032011,NC,NG032,Plateau,NG032011,Mangu,PLSMGU15,Mangu 1,GRID3,NA,NA,NC_Plateau_Mangu_hex_30,nga_buildings_part2_0002835676,0.862,31.7738,9.479379857006794,9.14297969359451,3227741.9876198363,1146886.0944404579,11731,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032011_5_HH04,non_idp_NG032011_5,primary,4,NA,non_idp,non_idp_NG032011,NC,NG032,Plateau,NG032011,Mangu,PLSMGU15,Mangu 1,GRID3,NA,NA,NC_Plateau_Mangu_hex_30,nga_buildings_part1_0001767727,0.841,106.733,9.496476311173035,9.134359283947498,3226557.6166752395,1148871.1494661374,11731,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032011_5_HH05,non_idp_NG032011_5,primary,5,NA,non_idp,non_idp_NG032011,NC,NG032,Plateau,NG032011,Mangu,PLSMGU15,Mangu 1,GRID3,NA,NA,NC_Plateau_Mangu_hex_30,nga_buildings_part2_0002834443,0.888,89.7351,9.491477161959985,9.137899825930043,3227026.0215758584,1148299.7623745971,11731,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032011_5_HH06,non_idp_NG032011_5,primary,6,NA,non_idp,non_idp_NG032011,NC,NG032,Plateau,NG032011,Mangu,PLSMGU15,Mangu 1,GRID3,NA,NA,NC_Plateau_Mangu_hex_30,nga_buildings_part2_0002833768,0.861,96.6037,9.495126679160549,9.139423048866641,3227175.787174907,1148753.2893670572,11731,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032011_5_HH07,non_idp_NG032011_5,primary,7,NA,non_idp,non_idp_NG032011,NC,NG032,Plateau,NG032011,Mangu,PLSMGU16,Mangu 11,GRID3,NA,NA,NC_Plateau_Mangu_hex_30,nga_buildings_part2_0002832523,0.8414,42.4895,9.482502163298726,9.151793256603177,3228769.2639286616,1147340.6079458997,11731,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032011_5_HH08,non_idp_NG032011_5,primary,8,NA,non_idp,non_idp_NG032011,NC,NG032,Plateau,NG032011,Mangu,PLSMGU15,Mangu 1,GRID3,NA,NA,NC_Plateau_Mangu_hex_30,nga_buildings_part1_0001769816,0.7742,40.0055,9.496858319162381,9.14215882678039,3227487.806700509,1148986.3262595944,11731,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032011_5_HH09,non_idp_NG032011_5,primary,9,NA,non_idp,non_idp_NG032011,NC,NG032,Plateau,NG032011,Mangu,PLSMGU16,Mangu 11,GRID3,NA,NA,NC_Plateau_Mangu_hex_30,nga_buildings_part1_0001770901,0.8354,30.2208,9.484390011304255,9.152606970097223,3228849.838823359,1147575.463212753,11731,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032011_5_HH10,non_idp_NG032011_5,primary,10,NA,non_idp,non_idp_NG032011,NC,NG032,Plateau,NG032011,Mangu,PLSMGU15,Mangu 1,GRID3,NA,NA,NC_Plateau_Mangu_hex_30,nga_buildings_part2_0002833163,0.8648,133.4318,9.49161117413686,9.133447842629677,3226491.9258882585,1148276.493903636,11731,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032011_5_HH11,non_idp_NG032011_5,primary,11,NA,non_idp,non_idp_NG032011,NC,NG032,Plateau,NG032011,Mangu,PLSMGU15,Mangu 1,GRID3,NA,NA,NC_Plateau_Mangu_hex_30,nga_buildings_part1_0001771083,0.7551,108.7049,9.478359351980078,9.144936052549863,3227985.2845738856,1146780.3535387153,11731,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032011_5_HH12,non_idp_NG032011_5,primary,12,NA,non_idp,non_idp_NG032011,NC,NG032,Plateau,NG032011,Mangu,PLSMGU15,Mangu 1,GRID3,NA,NA,NC_Plateau_Mangu_hex_30,nga_buildings_part2_0002835706,0.9146,175.345,9.488488204309098,9.140484417614315,3227362.069273751,1147962.2620598527,11731,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032011_5_R01,non_idp_NG032011_5,reserve,NA,1,non_idp,non_idp_NG032011,NC,NG032,Plateau,NG032011,Mangu,PLSMGU15,Mangu 1,GRID3,NA,NA,NC_Plateau_Mangu_hex_30,nga_buildings_part1_0001772533,0.8579,55.0369,9.491967590763407,9.137951433359017,3227027.823645362,1148359.351676479,11731,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032011_5_R02,non_idp_NG032011_5,reserve,NA,2,non_idp,non_idp_NG032011,NC,NG032,Plateau,NG032011,Mangu,PLSMGU16,Mangu 11,GRID3,NA,NA,NC_Plateau_Mangu_hex_30,nga_buildings_part2_0002837743,0.8346,80.4118,9.4713882414214,9.12841545102888,3226069.709796292,1145793.7537101896,11731,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032011_5_R03,non_idp_NG032011_5,reserve,NA,3,non_idp,non_idp_NG032011,NC,NG032,Plateau,NG032011,Mangu,PLSMGU15,Mangu 1,GRID3,NA,NA,NC_Plateau_Mangu_hex_30,nga_buildings_part1_0001771624,0.911,189.2604,9.476557862023306,9.14423964634634,3227917.9691699124,1146556.9678494018,11731,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032011_5_R04,non_idp_NG032011_5,reserve,NA,4,non_idp,non_idp_NG032011,NC,NG032,Plateau,NG032011,Mangu,PLSMGU15,Mangu 1,GRID3,NA,NA,NC_Plateau_Mangu_hex_30,nga_buildings_part2_0002833789,0.8139,94.433,9.496433282138216,9.140367319573732,3227277.1543728244,1148919.1991437338,11731,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032011_5_R05,non_idp_NG032011_5,reserve,NA,5,non_idp,non_idp_NG032011,NC,NG032,Plateau,NG032011,Mangu,PLSMGU15,Mangu 1,GRID3,NA,NA,NC_Plateau_Mangu_hex_30,nga_buildings_part2_0002834627,0.8464,125.5627,9.495083607995644,9.146160441096788,3227982.664968053,1148807.8061482934,11731,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032011_5_R06,non_idp_NG032011_5,reserve,NA,6,non_idp,non_idp_NG032011,NC,NG032,Plateau,NG032011,Mangu,PLSMGU15,Mangu 1,GRID3,NA,NA,NC_Plateau_Mangu_hex_30,nga_buildings_part2_0002837209,0.7527,69.5824,9.486082377286335,9.129897922616214,3226116.304442801,1147578.4794479595,11731,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032011_8_HH01,non_idp_NG032011_8,primary,1,NA,non_idp,non_idp_NG032011,NC,NG032,Plateau,NG032011,Mangu,PLSMGU15,Mangu 1,GRID3,NA,NA,NC_Plateau_Mangu_hex_42,nga_buildings_part2_0002833833,0.825,76.7295,9.499978722834328,9.14124364161225,3227350.3936810046,1149354.455687237,3287,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032011_8_HH02,non_idp_NG032011_8,primary,2,NA,non_idp,non_idp_NG032011,NC,NG032,Plateau,NG032011,Mangu,PLSMGU16,Mangu 11,GRID3,NA,NA,NC_Plateau_Mangu_hex_42,nga_buildings_part1_0001777845,0.9224,148.0065,9.500576904340702,9.171623217582125,3230981.8955788184,1149696.1672106816,3287,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032011_8_HH03,non_idp_NG032011_8,primary,3,NA,non_idp,non_idp_NG032011,NC,NG032,Plateau,NG032011,Mangu,PLSMGU16,Mangu 11,GRID3,NA,NA,NC_Plateau_Mangu_hex_42,nga_buildings_part2_0002838226,0.8588,77.745,9.49431902986097,9.15549808488536,3229107.3151786043,1148798.3982264413,3287,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032011_8_HH04,non_idp_NG032011_8,primary,4,NA,non_idp,non_idp_NG032011,NC,NG032,Plateau,NG032011,Mangu,PLSMGU16,Mangu 11,GRID3,NA,NA,NC_Plateau_Mangu_hex_42,nga_buildings_part2_0002838513,0.8391,164.3554,9.505373800677113,9.148182332321598,3228132.7645598524,1150066.5255380594,3287,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032011_8_HH05,non_idp_NG032011_8,primary,5,NA,non_idp,non_idp_NG032011,NC,NG032,Plateau,NG032011,Mangu,PLSMGU15,Mangu 1,GRID3,NA,NA,NC_Plateau_Mangu_hex_42,nga_buildings_part2_0002838339,0.8005,27.587,9.520834844218495,9.150807104620847,3228308.624338856,1151954.129628219,3287,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032011_8_HH06,non_idp_NG032011_8,primary,6,NA,non_idp,non_idp_NG032011,NC,NG032,Plateau,NG032011,Mangu,PLSMGU15,Mangu 1,GRID3,NA,NA,NC_Plateau_Mangu_hex_42,nga_buildings_part1_0001774204,0.8558,72.1377,9.500454162800507,9.14383828564012,3227656.7296674424,1149434.7885830223,3287,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032011_8_R01,non_idp_NG032011_8,reserve,NA,1,non_idp,non_idp_NG032011,NC,NG032,Plateau,NG032011,Mangu,PLSMGU15,Mangu 1,GRID3,NA,NA,NC_Plateau_Mangu_hex_42,nga_buildings_part2_0002837831,0.8773,91.8928,9.521858351631794,9.136699584064615,3226610.902070215,1151952.1742968943,3287,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032011_8_R02,non_idp_NG032011_8,reserve,NA,2,non_idp,non_idp_NG032011,NC,NG032,Plateau,NG032011,Mangu,PLSMGU15,Mangu 1,GRID3,NA,NA,NC_Plateau_Mangu_hex_42,nga_buildings_part2_0002838470,0.8684,72.7224,9.512181339858518,9.149759288103134,3228260.653092673,1150901.378483608,3287,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032011_8_R03,non_idp_NG032011_8,reserve,NA,3,non_idp,non_idp_NG032011,NC,NG032,Plateau,NG032011,Mangu,PLSMGU16,Mangu 11,GRID3,NA,NA,NC_Plateau_Mangu_hex_42,nga_buildings_part2_0002834696,0.8228,49.6069,9.492890534206744,9.152161983963644,3228720.6933367117,1148596.5616909803,3287,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032011_8_R04,non_idp_NG032011_8,reserve,NA,4,non_idp,non_idp_NG032011,NC,NG032,Plateau,NG032011,Mangu,PLSMGU16,Mangu 11,GRID3,NA,NA,NC_Plateau_Mangu_hex_42,nga_buildings_part1_0001777355,0.8853,124.7702,9.496285254068155,9.157364000895392,3229313.129222003,1149052.0513902802,3287,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032011_8_R05,non_idp_NG032011_8,reserve,NA,5,non_idp,non_idp_NG032011,NC,NG032,Plateau,NG032011,Mangu,PLSMGU15,Mangu 1,GRID3,NA,NA,NC_Plateau_Mangu_hex_42,nga_buildings_part2_0002835084,0.8208,22.4742,9.501205494835014,9.147179734099499,3228050.001247337,1149555.017660613,3287,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032011_8_R06,non_idp_NG032011_8,reserve,NA,6,non_idp,non_idp_NG032011,NC,NG032,Plateau,NG032011,Mangu,PLSMGU16,Mangu 11,GRID3,NA,NA,NC_Plateau_Mangu_hex_42,nga_buildings_part2_0002838252,0.7817,62.096,9.500730536858049,9.166175204091509,3230328.2610088293,1149666.316760885,3287,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032011_9_HH01,non_idp_NG032011_9,primary,1,NA,non_idp,non_idp_NG032011,NC,NG032,Plateau,NG032011,Mangu,PLSMGU12,Kerang,GRID3,NA,NA,NC_Plateau_Mangu_hex_51,nga_buildings_part2_0002839260,0.7618,28.51,9.33858361035837,9.158662893070515,3230866.3528488837,1130044.6582249464,1530,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032011_9_HH02,non_idp_NG032011_9,primary,2,NA,non_idp,non_idp_NG032011,NC,NG032,Plateau,NG032011,Mangu,PLSMGU12,Kerang,GRID3,NA,NA,NC_Plateau_Mangu_hex_51,nga_buildings_part1_0001778411,0.8444,50.0095,9.340721702193798,9.168991651242235,3232084.909360963,1130392.7575163431,1530,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032011_9_HH03,non_idp_NG032011_9,primary,3,NA,non_idp,non_idp_NG032011,NC,NG032,Plateau,NG032011,Mangu,PLSMGU12,Kerang,GRID3,NA,NA,NC_Plateau_Mangu_hex_51,nga_buildings_part2_0002839219,0.8028,40.4228,9.339980191728596,9.16752055755012,3231915.1935854466,1130290.4644002256,1530,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032011_9_HH04,non_idp_NG032011_9,primary,4,NA,non_idp,non_idp_NG032011,NC,NG032,Plateau,NG032011,Mangu,PLSMGU12,Kerang,GRID3,NA,NA,NC_Plateau_Mangu_hex_51,nga_buildings_part1_0001778336,0.7927,162.4424,9.346587454567182,9.179537981586488,3233296.7768248804,1131192.5116014525,1530,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032011_9_HH05,non_idp_NG032011_9,primary,5,NA,non_idp,non_idp_NG032011,NC,NG032,Plateau,NG032011,Mangu,PLSMGU12,Kerang,GRID3,NA,NA,NC_Plateau_Mangu_hex_51,nga_buildings_part2_0002839701,0.8329,62.296,9.324031652021713,9.183555333763573,3233976.566884312,1128506.672411632,1530,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032011_9_HH06,non_idp_NG032011_9,primary,6,NA,non_idp,non_idp_NG032011,NC,NG032,Plateau,NG032011,Mangu,PLSMGU12,Kerang,GRID3,NA,NA,NC_Plateau_Mangu_hex_51,nga_buildings_part1_0001778931,0.8416,65.3999,9.312681753455673,9.165297547084993,3231888.6168979993,1126978.351466394,1530,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032011_9_R01,non_idp_NG032011_9,reserve,NA,1,non_idp,non_idp_NG032011,NC,NG032,Plateau,NG032011,Mangu,PLSMGU12,Kerang,GRID3,NA,NA,NC_Plateau_Mangu_hex_51,nga_buildings_part1_0001778894,0.8168,85.5112,9.316210554400625,9.174460441111478,3232955.507566138,1127483.859541317,1530,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032011_9_R02,non_idp_NG032011_9,reserve,NA,2,non_idp,non_idp_NG032011,NC,NG032,Plateau,NG032011,Mangu,PLSMGU12,Kerang,GRID3,NA,NA,NC_Plateau_Mangu_hex_51,nga_buildings_part1_0001778333,0.8019,85.9058,9.344746027541042,9.179338364338054,3233289.0780182653,1130968.636994748,1530,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032011_9_R03,non_idp_NG032011_9,reserve,NA,3,non_idp,non_idp_NG032011,NC,NG032,Plateau,NG032011,Mangu,PLSMGU12,Kerang,GRID3,NA,NA,NC_Plateau_Mangu_hex_51,nga_buildings_part1_0001778707,0.7934,84.4132,9.327162545127848,9.165615513949406,3231799.62413559,1128727.7870394262,1530,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032011_9_R04,non_idp_NG032011_9,reserve,NA,4,non_idp,non_idp_NG032011,NC,NG032,Plateau,NG032011,Mangu,PLSMGU12,Kerang,GRID3,NA,NA,NC_Plateau_Mangu_hex_51,nga_buildings_part2_0002839060,0.8623,31.2287,9.346327848538193,9.180476804568022,3233411.5423383727,1131169.4083046883,1530,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032011_9_R05,non_idp_NG032011_9,reserve,NA,5,non_idp,non_idp_NG032011,NC,NG032,Plateau,NG032011,Mangu,PLSMGU12,Kerang,GRID3,NA,NA,NC_Plateau_Mangu_hex_51,nga_buildings_part2_0002839541,0.8044,54.2441,9.329605402627099,9.16229803612033,3231380.72410801,1128993.494896625,1530,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032011_9_R06,non_idp_NG032011_9,reserve,NA,6,non_idp,non_idp_NG032011,NC,NG032,Plateau,NG032011,Mangu,PLSMGU12,Kerang,GRID3,NA,NA,NC_Plateau_Mangu_hex_51,nga_buildings_part1_0001778484,0.9419,223.5457,9.333534675956308,9.146756210604723,3229484.415666678,1129331.8334266806,1530,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_1_HH01,non_idp_NG032015_1,primary,1,NA,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,KD1302,Bondong,GRID3,NA,NA,NC_Plateau_Riyom_hex_13,nga_buildings_part2_0001446711,0.8558,30.6143,9.721267362641713,8.597255791108596,3160423.7551137838,1171175.3797054607,11,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_1_HH02,non_idp_NG032015_1,primary,2,NA,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSRYM04,Fangroi,GRID3,NA,NA,NC_Plateau_Riyom_hex_13,nga_buildings_part2_0002849482,0.7935,29.3953,9.720558407413376,8.600571889432352,3160825.063783854,1171119.429301171,11,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_1_HH03,non_idp_NG032015_1,primary,3,NA,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,KD1302,Bondong,GRID3,NA,NA,NC_Plateau_Riyom_hex_13,nga_buildings_part2_0001446708,0.7911,22.56,9.721641454641103,8.59706982110917,3160398.284908705,1171218.6608345462,11,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_1_HH04,non_idp_NG032015_1,primary,4,NA,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,KD1302,Bondong,GRID3,NA,NA,NC_Plateau_Riyom_hex_13,nga_buildings_part2_0001446706,0.8481,21.7974,9.721725702144017,8.597081071613042,3160398.877977917,1171228.8754006901,11,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_1_HH05,non_idp_NG032015_1,primary,5,NA,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,KD1302,Bondong,GRID3,NA,NA,NC_Plateau_Riyom_hex_13,nga_buildings_part2_0001446705,0.7794,30.2252,9.721348515591423,8.597205564368778,3160417.052432898,1171184.6818746817,11,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_1_HH06,non_idp_NG032015_1,primary,6,NA,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSRYM04,Fangroi,GRID3,NA,NA,NC_Plateau_Riyom_hex_13,nga_buildings_part2_0002849483,0.8455,33.1224,9.720588275638887,8.600690595608341,3160838.939652835,1171124.0601085108,11,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_1_R01,non_idp_NG032015_1,reserve,NA,1,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,KD1302,Bondong,GRID3,NA,NA,NC_Plateau_Riyom_hex_13,nga_buildings_part2_0001446709,0.7836,36.4873,9.721332612641593,8.597260546107053,3160423.7429210176,1171183.256110258,11,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_1_R02,non_idp_NG032015_1,reserve,NA,2,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSRYM04,Fangroi,GRID3,NA,NA,NC_Plateau_Riyom_hex_13,nga_buildings_part2_0002849484,0.795,29.8355,9.720599962308503,8.600608993018323,3160829.1151778293,1171124.745379452,11,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_1_R03,non_idp_NG032015_1,reserve,NA,3,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSRYM04,Fangroi,GRID3,NA,NA,NC_Plateau_Riyom_hex_13,nga_buildings_part2_0002849485,0.7577,32.1858,9.720059940653,8.600535062946083,3160825.0974316937,1171059.2528734433,11,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_1_R04,non_idp_NG032015_1,reserve,NA,4,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSRYM04,Fangroi,GRID3,NA,NA,NC_Plateau_Riyom_hex_13,nga_buildings_part2_0002849481,0.767,34.044,9.726473049892595,8.61282798323107,3162232.6173959402,1171937.5496184966,11,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_1_R05,non_idp_NG032015_1,reserve,NA,5,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSRYM04,Fangroi,GRID3,NA,NA,NC_Plateau_Riyom_hex_13,nga_buildings_part2_0002849480,0.758,47.5371,9.72652440115768,8.61259271610651,3162204.133690642,1171941.643445282,11,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
non_idp_NG032015_10_HH01,non_idp_NG032015_10,primary,1,NA,non_idp,non_idp_NG032015,NC,NG032,Plateau,NG032015,Riyom,PLSRYM15,Ta Hoss,GRID3,NA,NA,NC_Plateau_Riyom_hex_42,nga_buildings_part2_0002862634,0.903,88.1403,9.5991181659450735,8.712041479525839,3175186.044159387,1157508.8719967813,1705,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,building_footprint,building_footprint_count,NA,NA,NA,NA,NA,NA,NA,covered,none
