cluster_id,iom_site_id,iom_site_name,iom_site_type,iom_site_ward,region,adm1_name,adm2_name,latitude,longitude,caseload_hh,n_other_sites_in_hex,certainty_stratum,buffer_radius_m,surrounding_pop,surrounding_pop_hh,density_pop_per_km2,density_hh_per_km2,density_flag_p90,density_flag_p95,caseload_flag_150,caseload_flag_200,density_flag_default,caseload_flag_default,combined_flag_default,combined_flag_both_p90_150,combined_flag_either_p95_200,combined_flag_both_p95_200
idp_NG007009_13,BN_H153,Amafu,IDPs dispersed in Host Communities,Iwar(Tongov I),NC,Benue,Katsina-Ala,7.300573299956107,9.442573267380702,151,1,FALSE,750,2069.89697265625,344.9828287760417,1171.3220796060157,195.22034660100263,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
idp_NG007001_10,BN_H233,Igumale Community,IDPs dispersed in Host Communities,Igumale I,NC,Benue,Ado,6.8023482988839135,7.96784326876782,989,0,FALSE,750,2061.877197265625,343.6461995442708,1166.7838150872435,194.46396918120723,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG007002_16,BN_H322,Aila Hc,IDPs dispersed in Host Communities,Egba,NC,Benue,Agatu,7.87210530096931,8.007387968655001,225,0,FALSE,750,2012.2335205078125,335.37225341796875,1138.691240689867,189.7818734483112,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG007012_11,BN_H096,Aga,IDPs dispersed in Host Communities,Mbagber,NC,Benue,Logo,7.76163000088019,9.275723967503044,373,0,FALSE,750,1991.999755859375,331.9999593098958,1127.2412721168648,187.8735453528108,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG036007_14,YB_H159,Lawanti,Host Community,Wagir,NE,Yobe,Gujba,11.353812008796796,11.809534965359688,176,0,FALSE,750,1950.9710693359375,325.16184488932294,1104.0237849390057,184.00396415650096,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
idp_NG008006_16,BO_H073,Kuburmbula West,Host Community,Kuburmbula,NE,Borno,Chibok,10.88070000818549,12.923029964341332,163,2,FALSE,750,1946.4459228515625,324.40765380859375,1101.463075850283,183.57717930838052,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
idp_NG037002_1,ZF_H229,Shiyar Galadima,IDPs dispersed in Host Communities,Nasarawa,NW,Zamfara,Bakura,12.805260009156209,5.802649971039386,216,0,FALSE,750,1912.692138671875,318.7820231119792,1082.3623412716013,180.39372354526688,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG007012_10,BN_H093,Iwanger,IDPs dispersed in Host Communities,Mbagber,NC,Benue,Logo,7.804201000964048,9.253021967521462,277,0,FALSE,750,1907.060791015625,317.8434651692708,1079.1756503711172,179.8626083951862,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG007012_1,BN_H306,Abeda-Mbadyul,IDPs dispersed in Host Communities,Mbadyul,NC,Benue,Logo,7.481938000325209,9.424555967384505,506,0,FALSE,750,1831.8524169921875,305.30873616536456,1036.6164166369513,172.7694027728252,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG008005_1,BO_H035,Buratai,Host Community,Buratai,NE,Borno,Biu,10.906950007971318,12.08900996506757,600,0,FALSE,750,1819.3546142578125,303.22576904296875,1029.5441070086376,171.59068450143963,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG037005_4,ZF_H228,Samawa,IDPs dispersed in Host Communities,Samawa,NW,Zamfara,Bungudu,12.287470008693893,6.766979970052147,180,0,FALSE,750,1768.128662109375,294.6881103515625,1000.5561479010369,166.75935798350613,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
idp_NG007007_1,BN_H329,Mase Hc,IDPs dispersed in Host Communities,Mbaikyu,NC,Benue,Gwer East,7.422302000137875,8.581621968154732,203,0,FALSE,750,1760.5966796875,293.4327799479167,996.2939177366897,166.0489862894483,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG019002_3,KD_H289,Dutse,IDPs dispersed in Host Communities,Gwagwada,NW,Kaduna,Chikun,10.27922000538458,7.353999969281061,257,0,FALSE,750,1730.579833984375,288.4299723307292,979.3078577556086,163.21797629260143,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG034018_1,New HC,Jabo,IDPs dispersed in Host Communities,Jabo/Kagara,NW,Sokoto,Tambuwal,12.492580008352794,4.975859971758714,315,0,FALSE,750,1669.21142578125,278.201904296875,944.5804425904225,157.4300737650704,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG007013_14,BN_H308,Demekpe,IDPs dispersed in Host Communities,Ankpa/Wadata,NC,Benue,Makurdi,7.677170000642349,8.569759968149885,291,1,FALSE,750,1662.4404296875,277.0734049479167,940.7488425976181,156.7914737662697,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG037007_4,ZF_H066,Nasarawa,IDPs dispersed in Host Communities,Wanke,NW,Zamfara,Gusau,12.008060008177944,6.626879970139312,499,0,FALSE,750,1576.099609375,262.6832682291667,891.8899329323968,148.64832215539948,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG007013_15,BN_H223,Agan Toll Gate,IDPs dispersed in Host Communities,Agan,NC,Benue,Makurdi,7.807574000899757,8.562589968149592,521,1,FALSE,750,1568.0445556640625,261.34075927734375,887.3317049680718,147.88861749467864,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG007021_3,BN_H118,Melabu Community,IDPs dispersed in Host Communities,Mbayenge,NC,Benue,Ukum,7.721066000845363,9.750112967076356,2141,1,FALSE,750,1566.7838134765625,261.13063557942706,886.6182708308091,147.76971180513485,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG007011_8,BN_H019,Jota Aka Township,IDPs dispersed in Host Communities,Yaav,NC,Benue,Kwande,6.912387229163587,9.489247087370446,597,2,FALSE,750,1533.1602783203125,255.5267130533854,867.5912421220401,144.59854035367334,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG007009_14,BN_H042,Akata Kindred,IDPs dispersed in Host Communities,Katsina-Ala Town,NC,Benue,Katsina-Ala,7.191399999722428,9.280291667535923,583,0,FALSE,750,1523.2972412109375,253.88287353515625,862.0099048425526,143.66831747375878,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG008016_3,BO_H405,Tungushe Ngur,Host Community,Auno / Chabbol,NE,Borno,Konduga,12.026710010643272,13.061879964360784,485,0,FALSE,750,1439.5126953125,239.91878255208334,814.5975505867442,135.76625843112404,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG021003_6,KT_H023,Ruma,IDPs dispersed in Host Communities,Ruma,NW,Katsina,Batsari,12.863450009828602,7.235549969718167,166,0,FALSE,750,1436.3623046875,239.39371744791666,812.814794175583,135.46913236259715,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
idp_NG034018_13,New HC,Lukkingo,IDPs dispersed in Host Communities,Bagida/Lukkingo,NW,Sokoto,Tambuwal,12.304950007980365,4.747289971942585,237,0,FALSE,750,1410.5997314453125,235.0999552408854,798.2361599417655,133.03935999029426,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG021007_1,KT_H006,Dandire,IDPs dispersed in Host Communities,Dandire A,NW,Katsina,Dan Musa,12.31819000892854,7.254139969605889,153,0,FALSE,750,1380.2353515625,230.03922526041666,781.0534358448066,130.17557264080108,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
idp_NG007002_4,BN_H048,Usha,IDPs dispersed in Host Communities,Usha,NC,Benue,Agatu,7.931013001064504,7.829007968816298,467,1,FALSE,750,1374.7196044921875,229.11993408203125,777.9321614942826,129.6553602490471,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG037007_6,ZF_H068,Gidan Ango,IDPs dispersed in Host Communities,Wanke,NW,Zamfara,Gusau,11.974730008117712,6.61398997014641,600,0,FALSE,750,1288.7919921875,214.79866536458334,729.3070797293938,121.55117995489896,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG034018_3,New HC,Kaura Faga,IDPs dispersed in Host Communities,Faga/Alasan,NW,Sokoto,Tambuwal,12.32297000795393,4.597339972086578,183,0,FALSE,750,1278.9752197265625,213.16253662109375,723.7519228854236,120.62532048090394,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
idp_NG007011_5,BN_H014,Rcm Prim Sch Nyihemba,IDPs dispersed in Host Communities,Mbaikyor,NC,Benue,Kwande,6.83273314599997,9.486186657380651,211,2,FALSE,750,1278.42822265625,213.07137044270834,723.4423858628564,120.57373097714274,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG021025_12,KT_H480,Burdugau,IDPs dispersed in Host Communities,Burdugau,NW,Katsina,Malumfashi,11.78597000809925,7.476679969320948,390,0,FALSE,750,1270.6400146484375,211.7733357747396,719.0351616770031,119.83919361283387,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG008002_6,BO_H015,Shishuwa,Host Community,Lassa,NE,Borno,Askira/Uba,10.747700007994764,13.219299964074429,158,1,FALSE,750,1266.7996826171875,211.1332804361979,716.8619782960695,119.47699638267825,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
idp_NG019002_2,KD_H285,Angwan Gado,IDPs dispersed in Host Communities,Gwagwada,NW,Kaduna,Chikun,10.258110005313524,7.224569969399298,390,0,FALSE,750,1250.3341064453125,208.3890177408854,707.5443682032338,117.92406136720564,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG007008_2,BN_H025,Agagbe,IDPs dispersed in Host Communities,Mbachohon,NC,Benue,Gwer West,7.71572800067771,8.136130968544657,948,1,FALSE,750,1173.42333984375,195.570556640625,664.0217773352313,110.67029622253855,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG037010_4,ZF_H206,Al-Labor Kanoma,IDPs dispersed in Host Communities,Kanoma,NW,Zamfara,Maru,12.245620008450588,6.296519970482875,206,1,FALSE,750,1171.8739013671875,195.31231689453125,663.1449745172341,110.52416241953902,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG007010_1,BN_H232,Agidi,IDPs dispersed in Host Communities,Mbaiwarnyam,NC,Benue,Konshisha,7.197539999688487,8.536880968211955,159,0,FALSE,750,1104.5721435546875,184.0953572591146,625.0599703052059,104.17666171753432,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
idp_NG002005_17,AD_H086,Sangere Jabbilum,Host Community,Wuro Dole,NE,Adamawa,Girei,9.4833900050656,12.581909964549617,220,0,FALSE,750,1071.8758544921875,178.6459757486979,606.5576555494429,101.0929425915738,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG007004_15,BN_H179,Jingnir - Mbaalagh,IDPs dispersed in Host Communities,Mbaatirkyaa,NC,Benue,Buruku,7.385583000120633,9.322361967483475,268,1,FALSE,750,1071.3170166015625,178.5528361002604,606.2414179932472,101.04023633220787,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG034018_15,New HC,Saida Goshe,IDPs dispersed in Host Communities,Saida/Goshe,NW,Sokoto,Tambuwal,12.67424000858288,4.850089971908427,153,0,FALSE,750,1064.6051025390625,177.4341837565104,602.4432515909187,100.40720859848645,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
idp_NG007009_1,BN_H041,Inior Kindred,IDPs dispersed in Host Communities,Katsina-Ala Town,NC,Benue,Katsina-Ala,7.185649999711815,9.297548267520735,595,0,FALSE,750,1055.7093505859375,175.9515584309896,597.4092857389749,99.56821428982914,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG008007_17,BO_H094,Gumsuri,Host Community,Gumsuri/Misakurbudu,NE,Borno,Damboa,11.054780008521588,12.819599964447743,1246,0,FALSE,750,991.43768310546875,165.23961385091147,561.0389618979963,93.50649364966604,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG037002_8,ZF_H219,Tudun Wada Inec,IDPs dispersed in Host Communities,Bakura,NW,Zamfara,Bakura,12.66454000896278,5.872859970948342,230,1,FALSE,750,985.5465087890625,164.25775146484375,557.7052391848512,92.95087319747519,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG007009_8,BN_H039,Ikowe,IDPs dispersed in Host Communities,Ikurav Tiev I,NC,Benue,Katsina-Ala,7.221829999789856,9.363959967457768,196,0,FALSE,750,973.53253173828125,162.25542195638022,550.9067188868087,91.81778648113479,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
idp_NG021002_5,KT_H311,Yammawa,IDPs dispersed in Host Communities,Wakilin Gabas I,NW,Katsina,Batagarawa,12.917020010073834,7.614179969378837,200,2,FALSE,750,971.15570068359375,161.85928344726563,549.5617076468164,91.59361794113606,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
idp_NG007017_2,BN_H207,Ikwumaye,IDPs dispersed in Host Communities,Ukpa/Ainu Ette,NC,Benue,Oju,7.004163999300178,8.450642968306754,469,2,FALSE,750,884.4451904296875,147.40753173828125,500.49359626928873,83.4155993782148,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG034012_4,SO_H206,Marina,IDPs dispersed in Host Communities,Rara,NW,Sokoto,Rabah,13.022830009410384,5.596689971273119,157,0,FALSE,750,874.44061279296875,145.74010213216147,494.83216343575833,82.47202723929306,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
idp_NG036007_12,YB_H156,Chiromari,Host Community,Mutai,NE,Yobe,Gujba,11.266315008587954,11.719994965428228,330,1,FALSE,750,865.79571533203125,144.29928588867188,489.94015218800445,81.65669203133407,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG002010_7,AD_H225,"Pallam ""B""",Host Community,Pallam,NE,Adamawa,Madagali,10.738920008059347,13.482339963848537,221,1,FALSE,750,863.8358154296875,143.9726359049479,488.83107571716596,81.47184595286099,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG021003_16,KT_H283,Katsalle,IDPs dispersed in Host Communities,Darini/Magaji/Abu,NW,Katsina,Batsari,12.779210009699211,7.258419969681428,322,0,FALSE,750,861.8277587890625,143.6379597981771,487.6947481069829,81.28245801783049,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG002005_2,AD_H520,K H O,Host Community,Gereng,NE,Adamawa,Girei,9.45632000495465,12.356249964744771,160,0,FALSE,750,831.9970703125,138.66617838541666,470.8140315669674,78.46900526116123,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
idp_NG019017_7,KD_H111,Mergeri,IDPs dispersed in Host Communities,Saminaka,NW,Kaduna,Lere,10.418439005986642,8.663724968088228,216,2,FALSE,750,822.9847412109375,137.16412353515625,465.71409654373326,77.61901609062221,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG007002_6,BN_H061,Oweto,IDPs dispersed in Host Communities,Usha,NC,Benue,Agatu,7.967911001135103,7.824429968818934,353,0,FALSE,750,822.5770263671875,137.0961710611979,465.483377138383,77.58056285639717,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG019012_6,KD_H258,Karami,IDPs dispersed in Host Communities,Maro,NW,Kaduna,Kajuru,10.036240005020442,7.679479968966066,189,0,FALSE,750,778.28790283203125,129.71465047200522,440.4208600332178,73.40347667220297,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
idp_NG032014_6,PL_H206,Aningo,IDPs dispersed in Host Communities,Namu,NC,Plateau,Qua'an Pan,8.63489800259147,8.966274967756908,203,1,FALSE,750,750.11077880859375,125.01846313476563,424.4758695605299,70.74597826008832,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG007006_6,BN_H186,Udei Host Community,IDPs dispersed in Host Communities,Nyiev,NC,Benue,Guma,8.097475001467185,8.520420968175783,824,0,FALSE,750,730.3134765625,121.71891276041667,413.2728881832851,68.87881469721418,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG027025_12,New HC,Akare Central,IDPs dispersed in Host Communities,Akare,NC,Niger,Wushishi,9.669427603963497,5.913019270588186,200,1,FALSE,750,667.20465087890625,111.20077514648438,377.56059819121856,62.92676636520309,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
idp_NG007023_1,BN_H301,Gbaya Community,IDPs dispersed in Host Communities,Mbayegh/Mbaikyer,NC,Benue,Vandeikya,6.805151998924044,8.97042996785102,315,1,FALSE,750,666.67669677734375,111.11278279622395,377.2618372845899,62.87697288076498,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG037008_17,ZF_H239,Bayan Makarbata,IDPs dispersed in Host Communities,Maru,NW,Zamfara,Kaura Namoda,12.543210009006684,6.486209970355476,256,0,FALSE,750,654.75299072265625,109.12549845377605,370.51439992075603,61.752399986792675,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG007009_9,BN_H090,Ayua,IDPs dispersed in Host Communities,Ikurav Tiev I,NC,Benue,Katsina-Ala,7.264630999880766,9.415973567407438,368,1,FALSE,750,639.7679443359375,106.62799072265625,362.03459830330667,60.33909971721778,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG007021_6,BN_H195,Dyom,IDPs dispersed in Host Communities,Mbatian,NC,Benue,Ukum,7.567249000535497,9.826897967015936,190,0,FALSE,750,626.8125,104.46875,354.70331650413743,59.11721941735624,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
idp_NG037012_15,New HC,Gidan goma,IDPs dispersed in Host Communities,Maradun Norht,NW,Zamfara,Talata Mafara,12.356470008583798,6.169849970618723,312,0,FALSE,750,622.791015625,103.79850260416667,352.4276218664554,58.737936977742564,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG002004_2,New Integrated,Alema Settlement,Integrated Sites,Tawa,NE,Adamawa,Gombi,10.09963400643198,12.67779096449351,183,0,FALSE,750,619.2518310546875,103.20863850911458,350.4248530882161,58.404142181369345,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
idp_NG007009_4,BN_H211,Gbanyam,IDPs dispersed in Host Communities,Binev,NC,Benue,Katsina-Ala,7.149183699638636,9.315526967507338,575,0,FALSE,750,618.18988037109375,103.03164672851563,349.8239119304783,58.30398532174638,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG007004_2,BN_H080,Buruku Township,IDPs dispersed in Host Communities,Mbaapen,NC,Benue,Buruku,7.46003200026056,9.180150967607393,199,0,FALSE,750,598.15087890625,99.69181315104167,338.48415677401385,56.414026129002316,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
idp_NG007004_11,BN_H176,Gbor - Mbaalagh,IDPs dispersed in Host Communities,Binev,NC,Benue,Buruku,7.492853000335152,9.27765396751684,161,0,FALSE,750,587.63446044921875,97.93907674153645,332.5330812858028,55.42218021430046,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
idp_NG002001_8,AD_H013,Dong,Host Community,Dong,NE,Adamawa,Demsa,9.404980004748229,11.933619965112191,529,0,FALSE,750,574.8935546875,95.81559244791667,325.3232034851075,54.220533914184585,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG002016_6,AD_REL018,Kikan,Relocated Sites,Kodomti,NE,Adamawa,Numan,9.475570004911216,11.98330996507064,261,0,FALSE,750,560.7269287109375,93.45448811848958,317.3065330811823,52.88442218019704,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG002010_11,AD_H227,Sukur/Rul,Host Community,Shelmi / Sukur/ Vapura,NE,Adamawa,Madagali,10.759350008129717,13.563029963781474,241,0,FALSE,750,551.8095703125,91.96826171875,312.2603404823081,52.04339008038469,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG007018_1,New HC,Ojapo Host Community,IDPs dispersed in Host Communities,Ojigo,NC,Benue,Okpokwu,7.036642099334386,7.831639468871675,503,0,FALSE,750,541.75457763671875,90.2924296061198,306.5703785726072,51.09506309543453,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG002016_5,AD_REL019,Kodomti,Relocated Sites,Kodomti,NE,Adamawa,Numan,9.454700004854264,11.929979965116717,161,0,FALSE,750,507.1661682128906,84.52769470214844,286.99734272020345,47.83289045336725,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
idp_NG002002_11,AD_H043,Dulo Fulani,Host Community,Ribadu,NE,Adamawa,Fufore,9.295980004701477,12.796329964359424,167,0,FALSE,750,498.5943298339844,83.09905497233073,282.1466744557137,47.02444574261895,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
idp_NG021007_15,KT_H472,Tashan Maialewa,IDPs dispersed in Host Communities,Yan-Tumaki 'A',NW,Katsina,Dan Musa,12.235540008840898,7.392659969464724,343,0,FALSE,750,491.233642578125,81.87227376302083,277.98137752656334,46.330229587760556,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG007008_1,BN_H074,Kula Community,IDPs dispersed in Host Communities,Merkyen,NC,Benue,Gwer West,7.653129000577617,8.38169296832316,183,0,FALSE,750,474.5311584472656,79.08852640787761,268.52970495290924,44.75495082548488,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
idp_NG002016_2,AD_REL022,Shaffaron,Relocated Sites,Kodomti,NE,Adamawa,Numan,9.45914000486076,11.916559965128585,341,2,FALSE,750,468.3103332519531,78.05172220865886,265.0094380019952,44.1682396669992,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG019011_3,KD_INT034,Huri Fulani,IDPs Integrated,Kagarko South,NW,Kaduna,Kagarko,9.509880004042344,7.679929968943168,1412,4,FALSE,750,463.8824768066406,77.31374613444011,262.50378381329193,43.75063063554865,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG019001_15,KD_H317,Ungwan Sarki,IDPs dispersed in Host Communities,Kakangi,NW,Kaduna,Birnin-Gwari,10.705880005834024,6.201381970383372,349,1,FALSE,750,459.6263122558594,76.60438537597656,260.09528736220096,43.349214560366825,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG032011_10,PL_H091,Angwan Tsarki,IDPs dispersed in Host Communities,Mangun,NC,Plateau,Mangu,9.221420003793162,9.189759967555796,211,0,FALSE,750,441.6361389160156,73.60602315266927,249.9149317564546,41.65248862607576,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG021007_7,KT_H387,Darawa,IDPs dispersed in Host Communities,Dabawa,NW,Katsina,Dan Musa,12.284700008886237,7.291699969565793,291,1,FALSE,750,353.330810546875,58.888468424479164,199.94433793849296,33.32405632308216,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG037012_7,ZF_H183,Tsunami,IDPs dispersed in Host Communities,Rijiya,NW,Zamfara,Talata Mafara,12.138490008197255,6.080399970667633,485,0,FALSE,750,303.5897216796875,50.598286946614586,171.79663956343114,28.63277326057186,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG037008_12,ZF_H205,Sabon Gari,IDPs dispersed in Host Communities,Nahuce Keku,NW,Zamfara,Kaura Namoda,12.37529000879625,6.653442970171806,673,0,FALSE,750,296.6898498535156,49.44830830891927,167.89211082445956,27.982018470743263,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG021007_5,KT_H460,Maidabino,IDPs dispersed in Host Communities,Mai Dabino B,NW,Katsina,Dan Musa,12.2285000087961,7.304909969544666,300,0,FALSE,750,288.7544860839844,48.12574768066406,163.40161351191475,27.23360225198579,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG037012_14,ZF_H200,Shiya Magaji,IDPs dispersed in Host Communities,Morai,NW,Zamfara,Talata Mafara,12.365820008584818,6.1321299706554075,213,0,FALSE,750,279.74798583984375,46.624664306640625,158.30497694724508,26.384162824540844,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG021007_4,KT_H339,Dabawa,IDPs dispersed in Host Communities,Dabawa,NW,Katsina,Dan Musa,12.315100008935175,7.285399969576503,314,0,FALSE,750,262.5312805175781,43.75521341959635,148.562314704418,24.760385784069662,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
idp_NG026003_8,NW_H225,Ungwan-Ose,IDPs dispersed in Host Communities,Rukubi I,NC,Nasarawa,Doma,7.85984000097331,8.276979968408314,432,0,FALSE,750,239.9180145263672,39.98633575439453,135.76582381747374,22.62763730291229,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
