State,LGA,Ward (GRID3),Ward (OCHA/COD),Ward spans multiple LGAs (Y/N),Other LGA(s) sharing this ward,Partners covering this LGA-ward portion,Non-IDP clusters,IDP clusters,Total target HHs (primary),Accessible status,Status source,Reporting partner(s),Reported by,Reason category,Reason notes,Date reported by partner,Last reported date,% target achieved so far (as reported)
Yobe,Damaturu,Nayinawa,Nayinawa,No,,NRC,4,2,39,Accessible,confirmed_by_partner_report,NRC,Partner,N/A - fully accessible,,2026-08-25,2026-08-25,
Yobe,Damaturu,Maisandari / Waziri Ibrahim,Gambir Moduri,No,,NRC,3,3,31,Accessible,confirmed_by_partner_report,NRC,Partner,N/A - fully accessible,,2026-08-25,2026-08-25,
Yobe,Damaturu,Njiwaji / Gwange,Njiwaji Gwange,No,,NRC,3,2,31,Accessible,confirmed_by_partner_report,NRC,Partner,N/A - fully accessible,,2026-08-25,2026-08-25,
Yobe,Damaturu,Kalallawa Gabai,Kalallawa Gabai,Yes,Tarmua,NRC,2,1,15,Accessible,confirmed_by_partner_report,NRC,Partner,N/A - fully accessible,,2026-08-25,2026-08-25,
Yobe,Damaturu,Damaturu Central,Maisandari Wi,No,,NRC,3,0,13,Accessible,confirmed_by_partner_report,NRC,Partner,N/A - fully accessible,,2026-08-25,2026-08-25,
Yobe,Damaturu,Gambir Moduri,Maisandari Wi,No,,NRC,1,1,12,Accessible,confirmed_by_partner_report,NRC,Partner,N/A - fully accessible,,2026-08-25,2026-08-25,
Yobe,Damaturu,Bindigari Pawari,Bindigari Pawari,No,,NRC,3,0,11,Accessible,confirmed_by_partner_report,NRC,Partner,N/A - fully accessible,,2026-08-25,2026-08-25,
Yobe,Damaturu,Damakasu,Damakasu,No,,NRC,1,0,6,Accessible,confirmed_by_partner_report,NRC,Partner,N/A - fully accessible,,2026-08-25,2026-08-25,
Yobe,Damaturu,Sasawa / Kabaru,Kalallawa Gabai,No,,NRC,1,0,3,Accessible,confirmed_by_partner_report,NRC,Partner,N/A - fully accessible,,2026-08-25,2026-08-25,
Yobe,Damaturu,Murfakalam,Nayinawa,No,,NRC,1,0,1,Accessible,confirmed_by_partner_report,NRC,Partner,N/A - fully accessible,,2026-08-25,2026-08-25,
Yobe,Fika,Gadaka / She,Gadaka,Yes,Fune,FACT,5,2,71,Accessible,confirmed_by_partner_report,FACT,Partner,N/A - fully accessible,NA,2026-04-09 00:00:00,2026-04-09,
Yobe,Fika,Fika Anze,Fika Anze,No,,FACT,3,2,60,Accessible,confirmed_by_partner_report,FACT,Partner,N/A - fully accessible,NA,2026-04-09 00:00:00,2026-04-09,
Yobe,Fika,Garu,Garu,No,,FACT,4,0,23,Accessible,confirmed_by_partner_report,FACT,Partner,N/A - fully accessible,NA,2026-04-09 00:00:00,2026-04-09,
Yobe,Fika,Gudi / Dozi,Gudi Dozi,No,,FACT,2,1,18,Accessible,confirmed_by_partner_report,FACT,Partner,N/A - fully accessible,NA,2026-04-09 00:00:00,2026-04-09,
Yobe,Fika,Ngalda / Dumb,Ngalda,No,,FACT,1,0,6,Accessible,confirmed_by_partner_report,FACT,Partner,N/A - fully accessible,NA,2026-04-09 00:00:00,2026-04-09,
Yobe,Fika,Shoye,Shoye,No,,FACT,0,1,6,Accessible,confirmed_by_partner_report,FACT,Partner,N/A - fully accessible,NA,2026-04-09 00:00:00,2026-04-09,
Yobe,Fika,Turmi Malori,Turmi Malori,Yes,Fune,FACT,1,0,6,Inaccessible,confirmed_by_partner_report,FACT,Partner,Other,This is not part of our previous list and cant confirm which LGA it falls under,2026-04-09 00:00:00,2026-04-09,
Yobe,Fika,Janga,Janga,No,,FACT,1,0,1,Inaccessible,confirmed_by_partner_report,FACT,Partner,Other,This falls under Postiskum LGA,2026-04-09 00:00:00,2026-04-09,
Yobe,Fika,Mubi / Fusami,Mubi Fussami,No,,FACT,1,0,1,Inaccessible,confirmed_by_partner_report,FACT,Partner,Other,This is not part of our previous list and cant confirm which LGA it falls under,2026-04-09 00:00:00,2026-04-09,
Yobe,Fika,Zangaya Mazawaun,Zangaya Mazawaun,No,,FACT,2,0,0,Inaccessible,confirmed_by_partner_report,FACT,Partner,Other,This is not part of our previous list and cant confirm which LGA it falls under,2026-04-09 00:00:00,2026-04-09,
Yobe,Fune,Damagum A,Damagum A,No,,FACT,1,1,60,Accessible,confirmed_by_partner_report,FACT,Partner,N/A - fully accessible,NA,2026-04-09 00:00:00,2026-04-09,
Yobe,Fune,Daura B,Daura B,No,,FACT,0,1,24,Accessible,confirmed_by_partner_report,FACT,Partner,N/A - fully accessible,NA,2026-04-09 00:00:00,2026-04-09,
Yobe,Fune,Ngelzarma A,Ngelzarma A,No,,FACT,2,1,24,Accessible,confirmed_by_partner_report,FACT,Partner,N/A - fully accessible,NA,2026-04-09 00:00:00,2026-04-09,
Yobe,Fune,Jajere,Jajere,Yes,Tarmua,FACT,3,0,18,Accessible,confirmed_by_partner_report,FACT,Partner,N/A - fully accessible,NA,2026-04-09 00:00:00,2026-04-09,
Yobe,Fune,Mashio,Alagarno,No,,FACT,3,0,18,Accessible,confirmed_by_partner_report,FACT,Partner,N/A - fully accessible,NA,2026-04-09 00:00:00,2026-04-09,
Yobe,Fune,Damagum B,Damagum B,No,,FACT,2,1,12,Accessible,confirmed_by_partner_report,FACT,Partner,N/A - fully accessible,NA,2026-04-09 00:00:00,2026-04-09,
Yobe,Fune,Kollere Kafaje,Kollere Kafaje,Yes,Nangere,FACT,2,0,12,Accessible,confirmed_by_partner_report,FACT,Partner,N/A - fully accessible,NA,2026-04-09 00:00:00,2026-04-09,
Yobe,Fune,Daura A,Daura A,No,,FACT,2,0,7,Accessible,confirmed_by_partner_report,FACT,Partner,N/A - fully accessible,NA,2026-04-09 00:00:00,2026-04-09,
Yobe,Fune,Marmari Gudugurka,Marmari Gudugurka,No,,FACT,1,0,6,Inaccessible,confirmed_by_partner_report,FACT,Partner,Other,This ward does not exist in the fune LGA,2026-04-09 00:00:00,2026-04-09,
Yobe,Fune,Ngelzarma B,Daura A,No,,FACT,0,1,6,Accessible,confirmed_by_partner_report,FACT,Partner,N/A - fully accessible,NA,2026-04-09 00:00:00,2026-04-09,
Yobe,Fune,Turmi Malori,Ngelzarma B,Yes,Fika,FACT,1,0,6,Accessible,confirmed_by_partner_report,FACT,Partner,N/A - fully accessible,This ward exist in Fika LGA not Fune LGA,2026-04-09 00:00:00,2026-04-09,
Yobe,Fune,Gadaka / She,Daura A,Yes,Fika,FACT,1,0,5,Accessible,confirmed_by_partner_report,FACT,Partner,N/A - fully accessible,NA,2026-04-09 00:00:00,2026-04-09,
Yobe,Fune,Borno Kiji,Borno Kiji,No,,FACT,1,0,0,Inaccessible,confirmed_by_partner_report,FACT,Partner,Other,This is not part of our previous list and cant confirm which LGA it falls under,2026-04-09 00:00:00,2026-04-09,
Yobe,Geidam,Asheikri,Asheikri 1,No,,FACT,1,1,58,Accessible,confirmed_by_partner_report,FACT,Partner,N/A - fully accessible,Previously accessed and completed but currently inaccessible due to active presence of AOGs,2026-04-09 00:00:00,2026-04-09,
Yobe,Geidam,Hausari,Hausari,Yes,Nguru,FACT,2,1,51,Accessible,confirmed_by_partner_report,FACT,Partner,N/A - fully accessible,Previously accessed and completed but currently inaccessible due to active presence of AOGs,2026-04-09 00:00:00,2026-04-09,
Yobe,Geidam,Fukurti,Fukurti,No,,FACT,5,0,28,Accessible,confirmed_by_partner_report,FACT,Partner,N/A - fully accessible,Previously accessed and completed but currently inaccessible due to active presence of AOGs,2026-04-09 00:00:00,2026-04-09,
Yobe,Geidam,Ma'anna,Ma'Anna,No,,FACT,2,1,18,Inaccessible,confirmed_by_partner_report,FACT,Partner,Insecurity / conflict,Due to insecurity reason and security advisory,2026-04-09 00:00:00,2026-04-09,
Yobe,Geidam,Borko,Borko,No,,FACT,2,0,12,Inaccessible,confirmed_by_partner_report,FACT,Partner,Insecurity / conflict,Due to insecurity reason and security advisory,2026-04-09 00:00:00,2026-04-09,
Yobe,Geidam,Gumsa,Gumsa,No,,FACT,2,0,12,Accessible,confirmed_by_partner_report,FACT,Partner,N/A - fully accessible,Previously accessed and completed but currently inaccessible due to active presence of AOGs,2026-04-09 00:00:00,2026-04-09,
Yobe,Geidam,Jororo,Jororo,No,,FACT,2,0,12,Accessible,confirmed_by_partner_report,FACT,Partner,N/A - fully accessible,Previously accessed and completed but currently inaccessible due to active presence of AOGs,2026-04-09 00:00:00,2026-04-09,
Yobe,Geidam,Futchimiram,Futchimiram,No,,FACT,2,0,8,Inaccessible,confirmed_by_partner_report,FACT,Partner,Insecurity / conflict,Due to insecurity reason and security advisory,2026-04-09 00:00:00,2026-04-09,
Yobe,Geidam,Balle,Balle,No,,FACT,0,1,6,Accessible,confirmed_by_partner_report,FACT,Partner,N/A - fully accessible,Previously accessed and completed but currently inaccessible due to active presence of AOGs,2026-04-09 00:00:00,2026-04-09,
Yobe,Geidam,Kusur,Kusur,No,,FACT,2,0,6,Inaccessible,confirmed_by_partner_report,FACT,Partner,Insecurity / conflict,This is not part of our previous list and is inaccessible due to current active presence of AOGs,2026-04-09 00:00:00,2026-04-09,
Yobe,Geidam,Ngulabamma,Borko,No,,FACT,1,0,6,Accessible,confirmed_by_partner_report,FACT,Partner,N/A - fully accessible,Previously accessed and completed but currently inaccessible due to active presence of AOGs,2026-04-09 00:00:00,2026-04-09,
Yobe,Geidam,Kolori,Asheikri 2,No,,FACT,2,0,5,Inaccessible,confirmed_by_partner_report,FACT,Partner,Insecurity / conflict,This is not part of our previous list and currently is inaccessible due to active presence of AOGs,2026-04-09 00:00:00,2026-04-09,
Yobe,Gujba,Buni Yadi,Buni Yadi,No,,NRC,1,1,66,Accessible,confirmed_by_partner_report,NRC,Partner,N/A - fully accessible,,2026-08-25,2026-08-25,
Yobe,Gujba,Gujba,Gujba,No,,NRC,5,4,60,Accessible,confirmed_by_partner_report,NRC,Partner,N/A - fully accessible,,2026-08-25,2026-08-25,
Yobe,Gujba,Mutai,Mutai,No,,NRC,2,1,18,Accessible,confirmed_by_partner_report,NRC,Partner,N/A - fully accessible,,2026-08-25,2026-08-25,
Yobe,Gujba,Wagir,Wagir,No,,NRC,1,2,18,Accessible,confirmed_by_partner_report,NRC,Partner,N/A - fully accessible,,2026-08-25,2026-08-25,
Yobe,Gujba,Buni Gari,Buni Gari,No,,NRC,1,1,12,Accessible,confirmed_by_partner_report,NRC,Partner,N/A - fully accessible,,2026-08-25,2026-08-25,
Yobe,Gujba,Goneri,Goniri,No,,NRC,2,0,8,Accessible,confirmed_by_partner_report,NRC,Partner,N/A - fully accessible,,2026-08-25,2026-08-25,
Yobe,Gujba,Bularafa,Wagir,Yes,Gulani,NRC,1,0,6,Accessible,confirmed_by_partner_report,NRC,Partner,N/A - fully accessible,,2026-08-25,2026-08-25,
Yobe,Gujba,Ngurbuwa,Ngurbuwa,No,,NRC,1,0,6,Accessible,confirmed_by_partner_report,NRC,Partner,N/A - fully accessible,,2026-08-25,2026-08-25,
Yobe,Gujba,Gotala Gotumba,Gotala,No,,NRC,1,0,5,Accessible,confirmed_by_partner_report,NRC,Partner,N/A - fully accessible,,2026-08-25,2026-08-25,
Yobe,Gujba,Mallumdunari,Mandunari,No,,NRC,1,0,4,Accessible,confirmed_by_partner_report,NRC,Partner,N/A - fully accessible,,2026-08-25,2026-08-25,
Yobe,Gujba,Dadingel,Gotala,No,,NRC,1,0,1,Accessible,confirmed_by_partner_report,NRC,Partner,N/A - fully accessible,,2026-08-25,2026-08-25,
Yobe,Gulani,Bumsa,Bumsa,No,,FACT,2,2,36,Accessible,confirmed_by_partner_report,FACT,Partner,N/A - fully accessible,NA,2026-04-09 00:00:00,2026-04-09,
Yobe,Gulani,Tetteba,Teteba,No,,FACT,2,3,29,Accessible,confirmed_by_partner_report,FACT,Partner,N/A - fully accessible,NA,2026-04-09 00:00:00,2026-04-09,
Yobe,Gulani,Gabai,Gabai,No,,FACT,5,0,28,Accessible,confirmed_by_partner_report,FACT,Partner,N/A - fully accessible,NA,2026-04-09 00:00:00,2026-04-09,
Yobe,Gulani,Bularafa,Bularafa,Yes,Gujba,FACT,1,1,24,Accessible,confirmed_by_partner_report,FACT,Partner,N/A - fully accessible,NA,2026-04-09 00:00:00,2026-04-09,
Yobe,Gulani,Gagure,Gagure,No,,FACT,4,0,20,Accessible,confirmed_by_partner_report,FACT,Partner,N/A - fully accessible,NA,2026-04-09 00:00:00,2026-04-09,
Yobe,Gulani,Kushimaga,Kushimaga,No,,FACT,3,0,14,Accessible,confirmed_by_partner_report,FACT,Partner,N/A - fully accessible,NA,2026-04-09 00:00:00,2026-04-09,
Yobe,Gulani,Bara,Bara,No,,FACT,3,0,12,Accessible,confirmed_by_partner_report,FACT,Partner,N/A - fully accessible,NA,2026-04-09 00:00:00,2026-04-09,
Yobe,Gulani,Njibulwa,Njibulwa,No,,FACT,1,1,12,Inaccessible,confirmed_by_partner_report,FACT,Partner,Physical access (terrain,"Due to the rainy season, the terrain is inaccessible",2026-04-09 00:00:00,2026-04-09,
Yobe,Gulani,Dokshi,Dokshi,No,,FACT,0,1,6,Accessible,confirmed_by_partner_report,FACT,Partner,N/A - fully accessible,NA,2026-04-09 00:00:00,2026-04-09,
Yobe,Gulani,Gulani,Gulani,No,,FACT,1,0,5,Accessible,confirmed_by_partner_report,FACT,Partner,N/A - fully accessible,NA,2026-04-09 00:00:00,2026-04-09,
Yobe,Jakusko,Buduwa,Buduwa,No,,FACT,4,2,30,Accessible,confirmed_by_partner_report,FACT,Partner,N/A - fully accessible,NA,2026-04-09 00:00:00,2026-04-09,
Yobe,Jakusko,Dumbari,Dumbari,No,,FACT,2,3,29,Accessible,confirmed_by_partner_report,FACT,Partner,N/A - fully accessible,NA,2026-04-09 00:00:00,2026-04-09,
Yobe,Jakusko,Girgir / Bayam,Gidgid Bayam,No,,FACT,3,1,24,Accessible,confirmed_by_partner_report,FACT,Partner,N/A - fully accessible,NA,2026-04-09 00:00:00,2026-04-09,
Yobe,Jakusko,Jakusko,Jakusko,No,,FACT,0,2,24,Accessible,confirmed_by_partner_report,FACT,Partner,N/A - fully accessible,NA,2026-04-09 00:00:00,2026-04-09,
Yobe,Jakusko,Lafiya Loiloi,Lafiya Loi Loi,No,,FACT,5,0,24,Accessible,confirmed_by_partner_report,FACT,Partner,N/A - fully accessible,NA,2026-04-09 00:00:00,2026-04-09,
Yobe,Jakusko,Zabudum / Dachia,Zabudum Dachia,No,,FACT,0,3,24,Accessible,confirmed_by_partner_report,FACT,Partner,N/A - fully accessible,NA,2026-04-09 00:00:00,2026-04-09,
Yobe,Jakusko,Jawur / Katamma,Jawur Katamma,No,,FACT,2,1,16,Accessible,confirmed_by_partner_report,FACT,Partner,N/A - fully accessible,NA,2026-04-09 00:00:00,2026-04-09,
Yobe,Jakusko,Muguram,Muguram,No,,FACT,2,0,11,Accessible,confirmed_by_partner_report,FACT,Partner,N/A - fully accessible,NA,2026-04-09 00:00:00,2026-04-09,
Yobe,Jakusko,Jaba,Jaba,No,,FACT,2,0,7,Accessible,confirmed_by_partner_report,FACT,Partner,N/A - fully accessible,NA,2026-04-09 00:00:00,2026-04-09,
Yobe,Jakusko,Gogaram,Gorgoram,No,,FACT,1,0,2,Inaccessible,confirmed_by_partner_report,FACT,Partner,Other,This is not part of our previous list,2026-04-09 00:00:00,2026-04-09,
Yobe,Jakusko,Bursali,Dumbari,No,,FACT,1,0,1,Accessible,confirmed_by_partner_report,FACT,Partner,N/A - fully accessible,NA,2026-04-09 00:00:00,2026-04-09,
