survey_id,cluster_id,status,interview_number,replacement_rank,pop_type,strata_id,region,adm1_pcode,adm1_name,adm2_pcode,adm2_name,adm3_pcode,adm3_name,admin3_source,admin3_cod_pcode,admin3_cod_name,uuid_hex,building_id,confidence,building_area_m2,latitude,longitude,x_utm,y_utm,households_in_cluster,target_households,reserve_households,selection_count,certainty_stratum,selection_type,below_target_cluster,reallocated,original_uuid_hex_pop,supplementary_cluster,location_source,households_in_cluster_source,site_radius_m,iom_site_id,iom_site_name,iom_site_type,iom_site_ward,n_other_sites_in_hex,idp_population_category
idp_NG002010_1_R16,idp_NG002010_1,reserve,NA,16,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG03,Gulak,GRID3,NG002010003,Gulak,NE_Adamawa_Madagali_hex_27,NA,NA,NA,10.804460008195038,13.46028996387322,3737647.580316575,1355088.0824136753,279,30,30,5,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H209,Market Square,Host Community,Gulak,3,idps in host
idp_NG002010_1_R17,idp_NG002010_1,reserve,NA,17,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG03,Gulak,GRID3,NG002010003,Gulak,NE_Adamawa_Madagali_hex_27,NA,NA,NA,10.804460008195038,13.46028996387322,3737647.580316575,1355088.0824136753,279,30,30,5,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H209,Market Square,Host Community,Gulak,3,idps in host
idp_NG002010_1_R18,idp_NG002010_1,reserve,NA,18,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG03,Gulak,GRID3,NG002010003,Gulak,NE_Adamawa_Madagali_hex_27,NA,NA,NA,10.804460008195038,13.46028996387322,3737647.580316575,1355088.0824136753,279,30,30,5,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H209,Market Square,Host Community,Gulak,3,idps in host
idp_NG002010_1_R19,idp_NG002010_1,reserve,NA,19,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG03,Gulak,GRID3,NG002010003,Gulak,NE_Adamawa_Madagali_hex_27,NA,NA,NA,10.804460008195038,13.46028996387322,3737647.580316575,1355088.0824136753,279,30,30,5,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H209,Market Square,Host Community,Gulak,3,idps in host
idp_NG002010_1_R20,idp_NG002010_1,reserve,NA,20,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG03,Gulak,GRID3,NG002010003,Gulak,NE_Adamawa_Madagali_hex_27,NA,NA,NA,10.804460008195038,13.46028996387322,3737647.580316575,1355088.0824136753,279,30,30,5,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H209,Market Square,Host Community,Gulak,3,idps in host
idp_NG002010_1_R21,idp_NG002010_1,reserve,NA,21,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG03,Gulak,GRID3,NG002010003,Gulak,NE_Adamawa_Madagali_hex_27,NA,NA,NA,10.804460008195038,13.46028996387322,3737647.580316575,1355088.0824136753,279,30,30,5,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H209,Market Square,Host Community,Gulak,3,idps in host
idp_NG002010_1_R22,idp_NG002010_1,reserve,NA,22,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG03,Gulak,GRID3,NG002010003,Gulak,NE_Adamawa_Madagali_hex_27,NA,NA,NA,10.804460008195038,13.46028996387322,3737647.580316575,1355088.0824136753,279,30,30,5,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H209,Market Square,Host Community,Gulak,3,idps in host
idp_NG002010_1_R23,idp_NG002010_1,reserve,NA,23,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG03,Gulak,GRID3,NG002010003,Gulak,NE_Adamawa_Madagali_hex_27,NA,NA,NA,10.804460008195038,13.46028996387322,3737647.580316575,1355088.0824136753,279,30,30,5,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H209,Market Square,Host Community,Gulak,3,idps in host
idp_NG002010_1_R24,idp_NG002010_1,reserve,NA,24,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG03,Gulak,GRID3,NG002010003,Gulak,NE_Adamawa_Madagali_hex_27,NA,NA,NA,10.804460008195038,13.46028996387322,3737647.580316575,1355088.0824136753,279,30,30,5,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H209,Market Square,Host Community,Gulak,3,idps in host
idp_NG002010_1_R25,idp_NG002010_1,reserve,NA,25,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG03,Gulak,GRID3,NG002010003,Gulak,NE_Adamawa_Madagali_hex_27,NA,NA,NA,10.804460008195038,13.46028996387322,3737647.580316575,1355088.0824136753,279,30,30,5,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H209,Market Square,Host Community,Gulak,3,idps in host
idp_NG002010_1_R26,idp_NG002010_1,reserve,NA,26,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG03,Gulak,GRID3,NG002010003,Gulak,NE_Adamawa_Madagali_hex_27,NA,NA,NA,10.804460008195038,13.46028996387322,3737647.580316575,1355088.0824136753,279,30,30,5,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H209,Market Square,Host Community,Gulak,3,idps in host
idp_NG002010_1_R27,idp_NG002010_1,reserve,NA,27,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG03,Gulak,GRID3,NG002010003,Gulak,NE_Adamawa_Madagali_hex_27,NA,NA,NA,10.804460008195038,13.46028996387322,3737647.580316575,1355088.0824136753,279,30,30,5,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H209,Market Square,Host Community,Gulak,3,idps in host
idp_NG002010_1_R28,idp_NG002010_1,reserve,NA,28,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG03,Gulak,GRID3,NG002010003,Gulak,NE_Adamawa_Madagali_hex_27,NA,NA,NA,10.804460008195038,13.46028996387322,3737647.580316575,1355088.0824136753,279,30,30,5,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H209,Market Square,Host Community,Gulak,3,idps in host
idp_NG002010_1_R29,idp_NG002010_1,reserve,NA,29,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG03,Gulak,GRID3,NG002010003,Gulak,NE_Adamawa_Madagali_hex_27,NA,NA,NA,10.804460008195038,13.46028996387322,3737647.580316575,1355088.0824136753,279,30,30,5,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H209,Market Square,Host Community,Gulak,3,idps in host
idp_NG002010_1_R30,idp_NG002010_1,reserve,NA,30,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG03,Gulak,GRID3,NG002010003,Gulak,NE_Adamawa_Madagali_hex_27,NA,NA,NA,10.804460008195038,13.46028996387322,3737647.580316575,1355088.0824136753,279,30,30,5,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H209,Market Square,Host Community,Gulak,3,idps in host
idp_NG002010_6_HH01,idp_NG002010_6,primary,1,NA,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG03,Gulak,GRID3,NG002010003,Gulak,NE_Adamawa_Madagali_hex_31,NA,NA,NA,10.81136000821122,13.463909963870762,3738005.939879265,1355993.2072879479,237,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H211,Gar Jalingo,Host Community,Gulak,0,idps in host
idp_NG002010_6_HH02,idp_NG002010_6,primary,2,NA,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG03,Gulak,GRID3,NG002010003,Gulak,NE_Adamawa_Madagali_hex_31,NA,NA,NA,10.81136000821122,13.463909963870762,3738005.939879265,1355993.2072879479,237,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H211,Gar Jalingo,Host Community,Gulak,0,idps in host
idp_NG002010_6_HH03,idp_NG002010_6,primary,3,NA,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG03,Gulak,GRID3,NG002010003,Gulak,NE_Adamawa_Madagali_hex_31,NA,NA,NA,10.81136000821122,13.463909963870762,3738005.939879265,1355993.2072879479,237,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H211,Gar Jalingo,Host Community,Gulak,0,idps in host
idp_NG002010_6_HH04,idp_NG002010_6,primary,4,NA,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG03,Gulak,GRID3,NG002010003,Gulak,NE_Adamawa_Madagali_hex_31,NA,NA,NA,10.81136000821122,13.463909963870762,3738005.939879265,1355993.2072879479,237,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H211,Gar Jalingo,Host Community,Gulak,0,idps in host
idp_NG002010_6_HH05,idp_NG002010_6,primary,5,NA,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG03,Gulak,GRID3,NG002010003,Gulak,NE_Adamawa_Madagali_hex_31,NA,NA,NA,10.81136000821122,13.463909963870762,3738005.939879265,1355993.2072879479,237,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H211,Gar Jalingo,Host Community,Gulak,0,idps in host
idp_NG002010_6_HH06,idp_NG002010_6,primary,6,NA,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG03,Gulak,GRID3,NG002010003,Gulak,NE_Adamawa_Madagali_hex_31,NA,NA,NA,10.81136000821122,13.463909963870762,3738005.939879265,1355993.2072879479,237,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H211,Gar Jalingo,Host Community,Gulak,0,idps in host
idp_NG002010_6_R01,idp_NG002010_6,reserve,NA,1,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG03,Gulak,GRID3,NG002010003,Gulak,NE_Adamawa_Madagali_hex_31,NA,NA,NA,10.81136000821122,13.463909963870762,3738005.939879265,1355993.2072879479,237,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H211,Gar Jalingo,Host Community,Gulak,0,idps in host
idp_NG002010_6_R02,idp_NG002010_6,reserve,NA,2,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG03,Gulak,GRID3,NG002010003,Gulak,NE_Adamawa_Madagali_hex_31,NA,NA,NA,10.81136000821122,13.463909963870762,3738005.939879265,1355993.2072879479,237,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H211,Gar Jalingo,Host Community,Gulak,0,idps in host
idp_NG002010_6_R03,idp_NG002010_6,reserve,NA,3,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG03,Gulak,GRID3,NG002010003,Gulak,NE_Adamawa_Madagali_hex_31,NA,NA,NA,10.81136000821122,13.463909963870762,3738005.939879265,1355993.2072879479,237,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H211,Gar Jalingo,Host Community,Gulak,0,idps in host
idp_NG002010_6_R04,idp_NG002010_6,reserve,NA,4,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG03,Gulak,GRID3,NG002010003,Gulak,NE_Adamawa_Madagali_hex_31,NA,NA,NA,10.81136000821122,13.463909963870762,3738005.939879265,1355993.2072879479,237,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H211,Gar Jalingo,Host Community,Gulak,0,idps in host
idp_NG002010_6_R05,idp_NG002010_6,reserve,NA,5,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG03,Gulak,GRID3,NG002010003,Gulak,NE_Adamawa_Madagali_hex_31,NA,NA,NA,10.81136000821122,13.463909963870762,3738005.939879265,1355993.2072879479,237,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H211,Gar Jalingo,Host Community,Gulak,0,idps in host
idp_NG002010_6_R06,idp_NG002010_6,reserve,NA,6,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG03,Gulak,GRID3,NG002010003,Gulak,NE_Adamawa_Madagali_hex_31,NA,NA,NA,10.81136000821122,13.463909963870762,3738005.939879265,1355993.2072879479,237,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H211,Gar Jalingo,Host Community,Gulak,0,idps in host
idp_NG002010_7_HH01,idp_NG002010_7,primary,1,NA,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG07,Pallam,GRID3,NG002010007,Pallam,NE_Adamawa_Madagali_hex_33,NA,NA,NA,10.738920008059347,13.482339963848537,3741193.8094090126,1347196.7743041299,221,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H225,"Pallam ""B""",Host Community,Pallam,1,idps in host
idp_NG002010_7_HH02,idp_NG002010_7,primary,2,NA,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG07,Pallam,GRID3,NG002010007,Pallam,NE_Adamawa_Madagali_hex_33,NA,NA,NA,10.738920008059347,13.482339963848537,3741193.8094090126,1347196.7743041299,221,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H225,"Pallam ""B""",Host Community,Pallam,1,idps in host
idp_NG002010_7_HH03,idp_NG002010_7,primary,3,NA,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG07,Pallam,GRID3,NG002010007,Pallam,NE_Adamawa_Madagali_hex_33,NA,NA,NA,10.738920008059347,13.482339963848537,3741193.8094090126,1347196.7743041299,221,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H225,"Pallam ""B""",Host Community,Pallam,1,idps in host
idp_NG002010_7_HH04,idp_NG002010_7,primary,4,NA,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG07,Pallam,GRID3,NG002010007,Pallam,NE_Adamawa_Madagali_hex_33,NA,NA,NA,10.738920008059347,13.482339963848537,3741193.8094090126,1347196.7743041299,221,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H225,"Pallam ""B""",Host Community,Pallam,1,idps in host
idp_NG002010_7_HH05,idp_NG002010_7,primary,5,NA,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG07,Pallam,GRID3,NG002010007,Pallam,NE_Adamawa_Madagali_hex_33,NA,NA,NA,10.738920008059347,13.482339963848537,3741193.8094090126,1347196.7743041299,221,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H225,"Pallam ""B""",Host Community,Pallam,1,idps in host
idp_NG002010_7_HH06,idp_NG002010_7,primary,6,NA,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG07,Pallam,GRID3,NG002010007,Pallam,NE_Adamawa_Madagali_hex_33,NA,NA,NA,10.738920008059347,13.482339963848537,3741193.8094090126,1347196.7743041299,221,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H225,"Pallam ""B""",Host Community,Pallam,1,idps in host
idp_NG002010_7_HH07,idp_NG002010_7,primary,7,NA,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG07,Pallam,GRID3,NG002010007,Pallam,NE_Adamawa_Madagali_hex_33,NA,NA,NA,10.738920008059347,13.482339963848537,3741193.8094090126,1347196.7743041299,221,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H225,"Pallam ""B""",Host Community,Pallam,1,idps in host
idp_NG002010_7_HH08,idp_NG002010_7,primary,8,NA,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG07,Pallam,GRID3,NG002010007,Pallam,NE_Adamawa_Madagali_hex_33,NA,NA,NA,10.738920008059347,13.482339963848537,3741193.8094090126,1347196.7743041299,221,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H225,"Pallam ""B""",Host Community,Pallam,1,idps in host
idp_NG002010_7_HH09,idp_NG002010_7,primary,9,NA,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG07,Pallam,GRID3,NG002010007,Pallam,NE_Adamawa_Madagali_hex_33,NA,NA,NA,10.738920008059347,13.482339963848537,3741193.8094090126,1347196.7743041299,221,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H225,"Pallam ""B""",Host Community,Pallam,1,idps in host
idp_NG002010_7_HH10,idp_NG002010_7,primary,10,NA,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG07,Pallam,GRID3,NG002010007,Pallam,NE_Adamawa_Madagali_hex_33,NA,NA,NA,10.738920008059347,13.482339963848537,3741193.8094090126,1347196.7743041299,221,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H225,"Pallam ""B""",Host Community,Pallam,1,idps in host
idp_NG002010_7_HH11,idp_NG002010_7,primary,11,NA,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG07,Pallam,GRID3,NG002010007,Pallam,NE_Adamawa_Madagali_hex_33,NA,NA,NA,10.738920008059347,13.482339963848537,3741193.8094090126,1347196.7743041299,221,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H225,"Pallam ""B""",Host Community,Pallam,1,idps in host
idp_NG002010_7_HH12,idp_NG002010_7,primary,12,NA,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG07,Pallam,GRID3,NG002010007,Pallam,NE_Adamawa_Madagali_hex_33,NA,NA,NA,10.738920008059347,13.482339963848537,3741193.8094090126,1347196.7743041299,221,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H225,"Pallam ""B""",Host Community,Pallam,1,idps in host
idp_NG002010_7_R01,idp_NG002010_7,reserve,NA,1,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG07,Pallam,GRID3,NG002010007,Pallam,NE_Adamawa_Madagali_hex_33,NA,NA,NA,10.738920008059347,13.482339963848537,3741193.8094090126,1347196.7743041299,221,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H225,"Pallam ""B""",Host Community,Pallam,1,idps in host
idp_NG002010_7_R02,idp_NG002010_7,reserve,NA,2,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG07,Pallam,GRID3,NG002010007,Pallam,NE_Adamawa_Madagali_hex_33,NA,NA,NA,10.738920008059347,13.482339963848537,3741193.8094090126,1347196.7743041299,221,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H225,"Pallam ""B""",Host Community,Pallam,1,idps in host
idp_NG002010_7_R03,idp_NG002010_7,reserve,NA,3,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG07,Pallam,GRID3,NG002010007,Pallam,NE_Adamawa_Madagali_hex_33,NA,NA,NA,10.738920008059347,13.482339963848537,3741193.8094090126,1347196.7743041299,221,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H225,"Pallam ""B""",Host Community,Pallam,1,idps in host
idp_NG002010_7_R04,idp_NG002010_7,reserve,NA,4,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG07,Pallam,GRID3,NG002010007,Pallam,NE_Adamawa_Madagali_hex_33,NA,NA,NA,10.738920008059347,13.482339963848537,3741193.8094090126,1347196.7743041299,221,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H225,"Pallam ""B""",Host Community,Pallam,1,idps in host
idp_NG002010_7_R05,idp_NG002010_7,reserve,NA,5,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG07,Pallam,GRID3,NG002010007,Pallam,NE_Adamawa_Madagali_hex_33,NA,NA,NA,10.738920008059347,13.482339963848537,3741193.8094090126,1347196.7743041299,221,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H225,"Pallam ""B""",Host Community,Pallam,1,idps in host
idp_NG002010_7_R06,idp_NG002010_7,reserve,NA,6,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG07,Pallam,GRID3,NG002010007,Pallam,NE_Adamawa_Madagali_hex_33,NA,NA,NA,10.738920008059347,13.482339963848537,3741193.8094090126,1347196.7743041299,221,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H225,"Pallam ""B""",Host Community,Pallam,1,idps in host
idp_NG002010_7_R07,idp_NG002010_7,reserve,NA,7,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG07,Pallam,GRID3,NG002010007,Pallam,NE_Adamawa_Madagali_hex_33,NA,NA,NA,10.738920008059347,13.482339963848537,3741193.8094090126,1347196.7743041299,221,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H225,"Pallam ""B""",Host Community,Pallam,1,idps in host
idp_NG002010_7_R08,idp_NG002010_7,reserve,NA,8,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG07,Pallam,GRID3,NG002010007,Pallam,NE_Adamawa_Madagali_hex_33,NA,NA,NA,10.738920008059347,13.482339963848537,3741193.8094090126,1347196.7743041299,221,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H225,"Pallam ""B""",Host Community,Pallam,1,idps in host
idp_NG002010_7_R09,idp_NG002010_7,reserve,NA,9,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG07,Pallam,GRID3,NG002010007,Pallam,NE_Adamawa_Madagali_hex_33,NA,NA,NA,10.738920008059347,13.482339963848537,3741193.8094090126,1347196.7743041299,221,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H225,"Pallam ""B""",Host Community,Pallam,1,idps in host
idp_NG002010_7_R10,idp_NG002010_7,reserve,NA,10,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG07,Pallam,GRID3,NG002010007,Pallam,NE_Adamawa_Madagali_hex_33,NA,NA,NA,10.738920008059347,13.482339963848537,3741193.8094090126,1347196.7743041299,221,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H225,"Pallam ""B""",Host Community,Pallam,1,idps in host
idp_NG002010_7_R11,idp_NG002010_7,reserve,NA,11,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG07,Pallam,GRID3,NG002010007,Pallam,NE_Adamawa_Madagali_hex_33,NA,NA,NA,10.738920008059347,13.482339963848537,3741193.8094090126,1347196.7743041299,221,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H225,"Pallam ""B""",Host Community,Pallam,1,idps in host
idp_NG002010_7_R12,idp_NG002010_7,reserve,NA,12,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG07,Pallam,GRID3,NG002010007,Pallam,NE_Adamawa_Madagali_hex_33,NA,NA,NA,10.738920008059347,13.482339963848537,3741193.8094090126,1347196.7743041299,221,12,12,2,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H225,"Pallam ""B""",Host Community,Pallam,1,idps in host
idp_NG002010_9_HH01,idp_NG002010_9,primary,1,NA,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG04,Hyambula,GRID3,NG002010004,Hyambula,NE_Adamawa_Madagali_hex_35,NA,NA,NA,10.862150008334515,13.503439963841702,3742228.614241192,1362819.9696106287,86,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H200,Kamburo,Host Community,Babel,1,idps in host
idp_NG002010_9_HH02,idp_NG002010_9,primary,2,NA,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG04,Hyambula,GRID3,NG002010004,Hyambula,NE_Adamawa_Madagali_hex_35,NA,NA,NA,10.862150008334515,13.503439963841702,3742228.614241192,1362819.9696106287,86,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H200,Kamburo,Host Community,Babel,1,idps in host
idp_NG002010_9_HH03,idp_NG002010_9,primary,3,NA,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG04,Hyambula,GRID3,NG002010004,Hyambula,NE_Adamawa_Madagali_hex_35,NA,NA,NA,10.862150008334515,13.503439963841702,3742228.614241192,1362819.9696106287,86,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H200,Kamburo,Host Community,Babel,1,idps in host
idp_NG002010_9_HH04,idp_NG002010_9,primary,4,NA,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG04,Hyambula,GRID3,NG002010004,Hyambula,NE_Adamawa_Madagali_hex_35,NA,NA,NA,10.862150008334515,13.503439963841702,3742228.614241192,1362819.9696106287,86,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H200,Kamburo,Host Community,Babel,1,idps in host
idp_NG002010_9_HH05,idp_NG002010_9,primary,5,NA,idp,idp_NG002010,NE,NG002,Adamawa,NG002010,Madagali,ADSMDG04,Hyambula,GRID3,NG002010004,Hyambula,NE_Adamawa_Madagali_hex_35,NA,NA,NA,10.862150008334515,13.503439963841702,3742228.614241192,1362819.9696106287,86,6,6,1,FALSE,pps,FALSE,FALSE,NA,FALSE,idp_site_point,DTM_estimate_provisional,150,AD_H200,Kamburo,Host Community,Babel,1,idps in host
